Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,3,2,3,2,2,2.4,0.5477225575051661
Sales_growth_rate,3,2,3,2,3,3,2.6,0.5477225575051661
ROA,4,4,4,6,4,4,4.4,0.8944271909999159
P_to_B,5,5,5,5,5,5,5.0,0.0
Operating_assets_Ratio,6,6,6,7,6,6,6.2,0.4472135954999579
ROE,7,7,7,4,7,7,6.4,1.3416407864998738
Cash_to_total_assets_ratio,10,8,8,9,9,8,8.8,0.8366600265340756
Net_profit_margin,11,9,9,12,8,9,9.8,1.6431676725154984
EPS,8,10,11,11,10,10,10.0,1.224744871391589
Profit_margin_before_interest_and_taxes,12,11,10,15,11,11,11.8,1.9235384061671343
Operating_profit_margin,14,12,12,13,12,12,12.6,0.8944271909999159
Sale_to_current_assets,13,13,14,17,19,13,15.2,2.6832815729997477
DuPont_Ratio,18,19,13,19,13,13,16.4,3.1304951684997055
Total_income_growth,20,14,27,24,22,14,21.4,4.878524367060187
Debt_to_equity_ratio,21,27,16,32,14,14,22.0,7.516648189186454
DPS,9,16,15,14,15,15,13.8,2.7748873851023212
Fixed_asset_turnover,15,17,19,16,18,15,17.0,1.5811388300841898
Equity_Ratio,22,28,17,33,16,16,23.2,7.259476565152615
Gross_profit_margin,16,24,18,18,17,18,18.6,3.1304951684997055
Debt_to_total_assets_ratio,19,34,38,35,40,19,33.2,8.28854631404084
Profit_margin_growth_rate,17,25,25,20,20,20,21.4,3.507135583350036
Net_profit_to_sale,27,20,20,26,24,20,23.4,3.2863353450309964
Net_profit_to_Gross_profit,28,21,21,30,26,21,25.2,4.08656334834051
Operating_profit_to_sale,30,22,22,29,28,22,26.2,3.8987177379235853
Liquidity_ratios,39,37,33,22,29,22,32.0,6.782329983125268
Stock_market_value,26,18,23,25,23,23,23.0,3.082207001484488
P_to_E,23,32,36,23,33,23,29.4,6.024948132556827
Current_assets_ratio,24,23,24,21,27,24,23.8,2.16794833886788
Net_working_capital,34,26,26,31,30,26,29.4,3.4351128074635335
Working_capital_return,33,30,31,27,35,27,31.2,3.03315017762062
EPS_growth,29,15,28,28,25,28,25.0,5.787918451395113
P_to_S,32,29,29,8,31,29,25.8,10.03493896344168
Operating_cash_flow_to_sales,31,31,34,10,34,31,28.0,10.173494974687902
Return_ratio_without_risk,25,33,32,38,32,32,32.0,4.636809247747852
Average_payment_period,36,35,35,36,21,35,32.6,6.5038450166036395
Capital,40,36,30,41,36,36,36.6,4.33589667773576
Total_asset_turnover,37,38,37,40,38,37,38.0,1.224744871391589
Longterm_debt_to_equity_ratio,38,43,44,37,41,37,40.6,3.049590136395381
Cost_to_sales_ratio,35,39,41,34,39,39,37.6,2.966479394838265
Current_ratio,44,40,39,39,44,39,41.2,2.588435821108957
Net_return_on_working_capital,41,41,42,43,37,41,40.8,2.280350850198276
Quick_Ratio,43,42,40,44,42,42,42.2,1.4832396974191324
Current_debt_to_total_debt_Ratio,45,44,45,42,43,45,43.8,1.3038404810405297
Cash_flow_returns_to_sales,42,45,43,45,45,45,44.0,1.4142135623730951
